,RF1,RF2,RF3,RF4,RF5,RF6,RF7,RF8,RF9,RF10,RF11,RF12,RF13,RF14,RF15,Hosp_rate,Hosp_rate.lci,Hosp_rate.uci,Hosp_Prob1,Hosp_Prob.lci,Hosp_Prob.uci,Hosp_Prob
199,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0.018,0.009,0.034,0.017838968,0.008959621,0.033428495,1.78
200,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0.024,0.013,0.045,0.02371429,0.012915865,0.044002518,2.37
201,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.005,0.003,0.01,0.004987521,0.002995504,0.009950166,0.5
202,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.007,0.003,0.012,0.006975557,0.002995504,0.011928287,0.7
203,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.017,0.008,0.034,0.016856315,0.007968085,0.033428495,1.69
204,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0.023,0.011,0.044,0.022737516,0.010939721,0.043046043,2.27
205,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.01,0.005,0.019,0.009950166,0.004987521,0.018820638,1
206,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0.014,0.007,0.024,0.013902456,0.006975557,0.02371429,1.39
207,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0.033,0.016,0.067,0.03246144,0.01587268,0.064804799,3.25
208,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0.045,0.022,0.088,0.044002518,0.021759765,0.084239123,4.4
209,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.004,0.002,0.007,0.003992011,0.001998001,0.006975557,0.4
210,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0.005,0.003,0.009,0.004987521,0.002995504,0.008959621,0.5
211,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.013,0.007,0.024,0.012915865,0.006975557,0.02371429,1.29
212,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0.017,0.009,0.031,0.016856315,0.008959621,0.030524427,1.69
213,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0.008,0.004,0.013,0.007968085,0.003992011,0.012915865,0.8
214,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0.01,0.006,0.018,0.009950166,0.005982036,0.017838968,1
215,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0.025,0.013,0.048,0.024690088,0.012915865,0.046866213,2.47
216,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0.034,0.018,0.062,0.033428495,0.017838968,0.060117113,3.34
217,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.007,0.004,0.013,0.006975557,0.003992011,0.012915865,0.7
218,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0.01,0.005,0.017,0.009950166,0.004987521,0.016856315,1
219,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0.024,0.011,0.047,0.02371429,0.010939721,0.045912602,2.37
220,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0.032,0.015,0.062,0.031493418,0.01488806,0.060117113,3.15
221,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0.014,0.007,0.027,0.013902456,0.006975557,0.026638758,1.39
222,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0.019,0.01,0.035,0.018820638,0.009950166,0.034394584,1.88
223,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0.047,0.023,0.094,0.045912602,0.022737516,0.089717238,4.59
224,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0.063,0.031,0.122,0.061056526,0.030524427,0.114851631,6.11
225,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.004,0.002,0.008,0.003992011,0.001998001,0.007968085,0.4
226,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.006,0.003,0.011,0.005982036,0.002995504,0.010939721,0.6
227,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.014,0.007,0.029,0.013902456,0.006975557,0.028583536,1.39
228,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0.019,0.009,0.037,0.018820638,0.008959621,0.036323865,1.88
229,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.009,0.004,0.017,0.008959621,0.003992011,0.016856315,0.9
230,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0.011,0.006,0.022,0.010939721,0.005982036,0.021759765,1.09
231,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0.028,0.013,0.059,0.027611633,0.012915865,0.057293231,2.76
232,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0.037,0.018,0.075,0.036323865,0.017838968,0.072256514,3.63
233,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0.008,0.004,0.016,0.007968085,0.003992011,0.01587268,0.8
234,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0.011,0.005,0.021,0.010939721,0.004987521,0.020781035,1.09
235,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0.026,0.012,0.057,0.02566491,0.011928287,0.055405931,2.57
236,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0.035,0.017,0.073,0.034394584,0.016856315,0.07039917,3.44
237,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0.016,0.007,0.032,0.01587268,0.006975557,0.031493418,1.59
238,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.021,0.01,0.041,0.020781035,0.009950166,0.04017087,2.08
239,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0.051,0.024,0.115,0.049721329,0.02371429,0.108633856,4.97
240,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0.07,0.032,0.147,0.06760618,0.031493418,0.136706023,6.76
241,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.006,0.003,0.012,0.005982036,0.002995504,0.011928287,0.6
242,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0.008,0.004,0.015,0.007968085,0.003992011,0.01488806,0.8
243,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0.019,0.009,0.041,0.018820638,0.008959621,0.04017087,1.88
244,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0.026,0.013,0.053,0.02566491,0.012915865,0.051619988,2.57
245,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0.012,0.006,0.023,0.011928287,0.005982036,0.022737516,1.19
246,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0.016,0.008,0.031,0.01587268,0.007968085,0.030524427,1.59
247,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0.039,0.018,0.083,0.038249291,0.017838968,0.079648853,3.82
248,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0.053,0.026,0.106,0.051619988,0.02566491,0.100575352,5.16
249,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.011,0.005,0.022,0.010939721,0.004987521,0.021759765,1.09
250,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0.015,0.007,0.029,0.01488806,0.006975557,0.028583536,1.49
251,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0.036,0.017,0.08,0.035359707,0.016856315,0.076883654,3.54
252,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.049,0.023,0.101,0.04781887,0.022737516,0.096066967,4.78
253,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.022,0.01,0.045,0.021759765,0.009950166,0.044002518,2.18
254,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0.03,0.014,0.059,0.029554466,0.013902456,0.057293231,2.96
255,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0.072,0.033,0.162,0.069469104,0.03246144,0.149558795,6.95
256,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.099,0.044,0.205,0.094257292,0.043046043,0.185352684,9.43
257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004,0.002,0.007,0.003992011,0.001998001,0.006975557,0.4
258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.005,0.003,0.009,0.004987521,0.002995504,0.008959621,0.5
259,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.012,0.006,0.024,0.011928287,0.005982036,0.02371429,1.19
260,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.016,0.008,0.032,0.01587268,0.007968085,0.031493418,1.59
261,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.007,0.004,0.013,0.006975557,0.003992011,0.012915865,0.7
262,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.01,0.005,0.018,0.009950166,0.004987521,0.017838968,1
263,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.024,0.012,0.049,0.02371429,0.011928287,0.04781887,2.37
264,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.033,0.016,0.066,0.03246144,0.01587268,0.063869136,3.25
265,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.007,0.003,0.014,0.006975557,0.002995504,0.013902456,0.7
266,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.009,0.004,0.018,0.008959621,0.003992011,0.017838968,0.9
267,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.022,0.01,0.048,0.021759765,0.009950166,0.046866213,2.18
268,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.03,0.014,0.062,0.029554466,0.013902456,0.060117113,2.96
269,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.014,0.007,0.027,0.013902456,0.006975557,0.026638758,1.39
270,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.019,0.009,0.035,0.018820638,0.008959621,0.034394584,1.88
271,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0.045,0.02,0.096,0.044002518,0.019801327,0.091535984,4.4
272,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0.06,0.028,0.124,0.058235466,0.027611633,0.116620159,5.82
273,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.005,0.003,0.01,0.004987521,0.002995504,0.009950166,0.5
274,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.007,0.004,0.013,0.006975557,0.003992011,0.012915865,0.7
275,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.017,0.008,0.034,0.016856315,0.007968085,0.033428495,1.69
276,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0.023,0.011,0.046,0.022737516,0.010939721,0.044958038,2.27
277,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.01,0.005,0.019,0.009950166,0.004987521,0.018820638,1
278,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.014,0.007,0.026,0.013902456,0.006975557,0.02566491,1.39
279,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.034,0.017,0.068,0.033428495,0.016856315,0.065739526,3.34
280,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0.046,0.023,0.093,0.044958038,0.022737516,0.0888065,4.5
281,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.01,0.005,0.019,0.009950166,0.004987521,0.018820638,1
282,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0.013,0.006,0.025,0.012915865,0.005982036,0.024690088,1.29
283,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0.032,0.014,0.068,0.031493418,0.013902456,0.065739526,3.15
284,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0.043,0.019,0.087,0.04208861,0.018820638,0.083322904,4.21
285,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.019,0.009,0.04,0.018820638,0.008959621,0.039210561,1.88
286,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0.026,0.012,0.05,0.02566491,0.011928287,0.048770575,2.57
287,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0.063,0.028,0.135,0.061056526,0.027611633,0.126284088,6.11
288,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.085,0.038,0.175,0.081487716,0.037287059,0.160542979,8.15
289,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.006,0.003,0.012,0.005982036,0.002995504,0.011928287,0.6
290,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.008,0.004,0.015,0.007968085,0.003992011,0.01488806,0.8
291,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.019,0.008,0.043,0.018820638,0.007968085,0.04208861,1.88
292,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0.025,0.012,0.053,0.024690088,0.011928287,0.051619988,2.47
293,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.011,0.005,0.025,0.010939721,0.004987521,0.024690088,1.09
294,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.015,0.007,0.031,0.01488806,0.006975557,0.030524427,1.49
295,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.037,0.016,0.085,0.036323865,0.01587268,0.081487716,3.63
296,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.05,0.023,0.107,0.048770575,0.022737516,0.101474327,4.88
297,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.011,0.005,0.023,0.010939721,0.004987521,0.022737516,1.09
298,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.014,0.006,0.031,0.013902456,0.005982036,0.030524427,1.39
299,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.035,0.014,0.083,0.034394584,0.013902456,0.079648853,3.44
300,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0.047,0.02,0.101,0.045912602,0.019801327,0.096066967,4.59
301,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.021,0.009,0.045,0.020781035,0.008959621,0.044002518,2.08
302,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0.028,0.013,0.06,0.027611633,0.012915865,0.058235466,2.76
303,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0.069,0.029,0.163,0.06667332,0.028583536,0.150408812,6.67
304,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0.094,0.04,0.205,0.089717238,0.039210561,0.185352684,8.97
305,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.008,0.004,0.017,0.007968085,0.003992011,0.016856315,0.8
306,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.011,0.005,0.021,0.010939721,0.004987521,0.020781035,1.09
307,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.026,0.011,0.06,0.02566491,0.010939721,0.058235466,2.57
308,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0.036,0.016,0.076,0.035359707,0.01587268,0.073183793,3.54
309,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.016,0.007,0.035,0.01587268,0.006975557,0.034394584,1.59
310,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0.022,0.01,0.042,0.021759765,0.009950166,0.041130219,2.18
311,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0.053,0.022,0.119,0.051619988,0.021759765,0.112192199,5.16
312,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0.071,0.032,0.15,0.068538108,0.031493418,0.139292024,6.85
313,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0.015,0.007,0.033,0.01488806,0.006975557,0.03246144,1.49
314,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.02,0.009,0.043,0.019801327,0.008959621,0.04208861,1.98
315,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0.049,0.019,0.116,0.04781887,0.018820638,0.109524777,4.78
316,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0.066,0.028,0.142,0.063869136,0.027611633,0.132378744,6.39
317,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0.03,0.013,0.066,0.029554466,0.012915865,0.063869136,2.96
318,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0.04,0.018,0.084,0.039210561,0.017838968,0.080568744,3.92
319,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0.097,0.04,0.224,0.092443994,0.039210561,0.200684866,9.24
320,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0.132,0.056,0.291,0.123659005,0.054460864,0.252484322,12.37
321,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.004,0.002,0.008,0.003992011,0.001998001,0.007968085,0.4
322,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.005,0.003,0.01,0.004987521,0.002995504,0.009950166,0.5
323,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.013,0.006,0.027,0.012915865,0.005982036,0.026638758,1.29
324,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.017,0.008,0.035,0.016856315,0.007968085,0.034394584,1.69
325,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.008,0.004,0.015,0.007968085,0.003992011,0.01488806,0.8
326,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.011,0.005,0.02,0.010939721,0.004987521,0.019801327,1.09
327,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0.025,0.012,0.052,0.024690088,0.011928287,0.050671133,2.47
328,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0.035,0.017,0.07,0.034394584,0.016856315,0.06760618,3.44
329,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.007,0.003,0.015,0.006975557,0.002995504,0.01488806,0.7
330,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.01,0.005,0.019,0.009950166,0.004987521,0.018820638,1
331,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.024,0.011,0.051,0.02371429,0.010939721,0.049721329,2.37
332,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0.032,0.015,0.067,0.031493418,0.01488806,0.064804799,3.15
333,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0.015,0.007,0.029,0.01488806,0.006975557,0.028583536,1.49
334,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0.02,0.009,0.038,0.019801327,0.008959621,0.037287059,1.98
335,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0.048,0.021,0.103,0.046866213,0.020781035,0.097873027,4.69
336,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0.064,0.029,0.134,0.061995,0.028583536,0.125409935,6.2
337,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.006,0.003,0.01,0.005982036,0.002995504,0.009950166,0.6
338,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0.007,0.004,0.014,0.006975557,0.003992011,0.013902456,0.7
339,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.018,0.009,0.038,0.017838968,0.008959621,0.037287059,1.78
340,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0.024,0.012,0.049,0.02371429,0.011928287,0.04781887,2.37
341,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.011,0.006,0.021,0.010939721,0.005982036,0.020781035,1.09
342,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0.015,0.008,0.028,0.01488806,0.007968085,0.027611633,1.49
343,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0.036,0.017,0.074,0.035359707,0.016856315,0.071328306,3.54
344,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0.049,0.024,0.098,0.04781887,0.02371429,0.093351096,4.78
345,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.01,0.005,0.02,0.009950166,0.004987521,0.019801327,1
346,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0.014,0.007,0.027,0.013902456,0.006975557,0.026638758,1.39
347,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0.034,0.015,0.072,0.033428495,0.01488806,0.069469104,3.34
348,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0.046,0.02,0.094,0.044958038,0.019801327,0.089717238,4.5
349,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.021,0.009,0.042,0.020781035,0.008959621,0.041130219,2.08
350,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0.027,0.013,0.054,0.026638758,0.012915865,0.052567893,2.66
351,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0.067,0.029,0.144,0.064804799,0.028583536,0.134112252,6.48
352,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.09,0.04,0.19,0.086068815,0.039210561,0.173040866,8.61
353,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.006,0.003,0.014,0.005982036,0.002995504,0.013902456,0.6
354,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0.008,0.004,0.017,0.007968085,0.003992011,0.016856315,0.8
355,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.02,0.009,0.045,0.019801327,0.008959621,0.044002518,1.98
356,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0.027,0.012,0.057,0.026638758,0.011928287,0.055405931,2.66
357,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0.012,0.005,0.027,0.011928287,0.004987521,0.026638758,1.19
358,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.016,0.008,0.034,0.01587268,0.007968085,0.033428495,1.59
359,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0.04,0.017,0.093,0.039210561,0.016856315,0.0888065,3.92
360,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0.054,0.024,0.113,0.052567893,0.02371429,0.10684934,5.26
361,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0.011,0.005,0.025,0.010939721,0.004987521,0.024690088,1.09
362,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.015,0.007,0.033,0.01488806,0.006975557,0.03246144,1.49
363,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0.037,0.015,0.087,0.036323865,0.01488806,0.083322904,3.63
364,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0.05,0.021,0.108,0.048770575,0.020781035,0.102372404,4.88
365,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0.023,0.01,0.05,0.022737516,0.009950166,0.048770575,2.27
366,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.03,0.013,0.064,0.029554466,0.012915865,0.061995,2.96
367,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0.074,0.03,0.174,0.071328306,0.029554466,0.159703102,7.13
368,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0.099,0.042,0.221,0.094257292,0.041130219,0.19828332,9.43
369,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.009,0.004,0.019,0.008959621,0.003992011,0.018820638,0.9
370,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0.012,0.005,0.023,0.011928287,0.004987521,0.022737516,1.19
371,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0.028,0.012,0.064,0.027611633,0.011928287,0.061995,2.76
372,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0.038,0.017,0.08,0.037287059,0.016856315,0.076883654,3.73
373,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0.017,0.008,0.038,0.016856315,0.007968085,0.037287059,1.69
374,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0.023,0.011,0.047,0.022737516,0.010939721,0.045912602,2.27
375,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.056,0.024,0.129,0.054460864,0.02371429,0.121026034,5.45
376,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0.075,0.034,0.159,0.072256514,0.033428495,0.147003641,7.23
377,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0.016,0.007,0.036,0.01587268,0.006975557,0.035359707,1.59
378,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0.021,0.009,0.046,0.020781035,0.008959621,0.044958038,2.08
379,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0.052,0.021,0.122,0.050671133,0.020781035,0.114851631,5.07
380,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0.071,0.03,0.156,0.068538108,0.029554466,0.14444081,6.85
381,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.032,0.013,0.071,0.031493418,0.012915865,0.068538108,3.15
382,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0.043,0.018,0.09,0.04208861,0.017838968,0.086068815,4.21
383,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.104,0.041,0.245,0.098774703,0.04017087,0.217295462,9.88
384,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.141,0.06,0.319,0.131510688,0.058235466,0.273124451,13.15
385,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.004,0.002,0.008,0.003992011,0.001998001,0.007968085,0.4
386,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.006,0.003,0.01,0.005982036,0.002995504,0.009950166,0.6
387,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.014,0.007,0.028,0.013902456,0.006975557,0.027611633,1.39
388,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0.019,0.009,0.037,0.018820638,0.008959621,0.036323865,1.88
389,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.009,0.005,0.016,0.008959621,0.004987521,0.01587268,0.9
390,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.012,0.006,0.021,0.011928287,0.005982036,0.020781035,1.19
391,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0.028,0.014,0.056,0.027611633,0.013902456,0.054460864,2.76
392,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0.038,0.019,0.078,0.037287059,0.018820638,0.075035573,3.73
393,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.008,0.004,0.016,0.007968085,0.003992011,0.01587268,0.8
394,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.011,0.005,0.021,0.010939721,0.004987521,0.020781035,1.09
395,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0.026,0.012,0.056,0.02566491,0.011928287,0.054460864,2.57
396,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0.035,0.016,0.072,0.034394584,0.01587268,0.069469104,3.44
397,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.016,0.008,0.032,0.01587268,0.007968085,0.031493418,1.59
398,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0.022,0.01,0.041,0.021759765,0.009950166,0.04017087,2.18
399,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0.052,0.024,0.112,0.050671133,0.02371429,0.105955742,5.07
400,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.07,0.032,0.146,0.06760618,0.031493418,0.135842297,6.76
401,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.006,0.003,0.011,0.005982036,0.002995504,0.010939721,0.6
402,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0.008,0.004,0.015,0.007968085,0.003992011,0.01488806,0.8
403,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.02,0.01,0.04,0.019801327,0.009950166,0.039210561,1.98
404,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0.027,0.013,0.053,0.026638758,0.012915865,0.051619988,2.66
405,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.012,0.006,0.022,0.011928287,0.005982036,0.021759765,1.19
406,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0.016,0.009,0.03,0.01587268,0.008959621,0.029554466,1.59
407,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0.039,0.019,0.079,0.038249291,0.018820638,0.075960076,3.82
408,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0.054,0.026,0.107,0.052567893,0.02566491,0.101474327,5.26
